id_bioguide,term_number,term_id,term_type,term_start,term_end,state,district,class,party,how,url,address,phone,fax,contact_form,office,state_rank,rss_url,caucus
A000032,1,A000032-1,rep,1861-07-04,1863-03-03,MA,3,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000033,0,A000033-0,rep,1875-12-06,1877-03-03,NY,16,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000034,0,A000034-0,rep,1883-12-03,1885-03-03,IL,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000034,1,A000034-1,rep,1885-12-07,1887-03-03,IL,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000034,2,A000034-2,rep,1887-12-05,1889-03-03,IL,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000034,3,A000034-3,rep,1889-12-02,1891-03-03,IL,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000035,0,A000035-0,rep,1867-03-04,1869-03-03,KY,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000035,1,A000035-1,rep,1869-03-04,1871-03-03,KY,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000035,2,A000035-2,rep,1871-03-04,1873-03-03,KY,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000035,3,A000035-3,rep,1873-12-01,1875-03-03,KY,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000036,0,A000036-0,rep,1847-12-06,1849-03-03,KY,6,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000036,1,A000036-1,rep,1859-12-05,1861-03-03,KY,6,NULL,"Ind. Republican-Democrat","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000037,0,A000037-0,rep,1903-11-09,1905-03-03,WI,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000037,1,A000037-1,rep,1905-12-04,1907-03-03,WI,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000038,0,A000038-0,rep,1815-12-04,1817-03-03,NY,8,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000038,1,A000038-1,rep,1833-12-02,1835-03-03,NY,8,NULL,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000040,0,A000040-0,rep,1883-12-03,1885-03-03,NY,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000040,1,A000040-1,rep,1885-12-07,1887-03-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,0,A000041-0,sen,1803-10-17,1809-03-03,MA,NULL,1,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,1,A000041-1,rep,1831-12-05,1833-03-03,MA,11,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,2,A000041-2,rep,1833-12-02,1835-03-03,MA,12,NULL,"Anti Masonic","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,3,A000041-3,rep,1835-12-07,1837-03-03,MA,12,NULL,"Anti Masonic","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,4,A000041-4,rep,1837-09-04,1839-03-03,MA,12,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,5,A000041-5,rep,1839-12-02,1841-03-03,MA,12,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,6,A000041-6,rep,1841-05-31,1843-03-03,MA,12,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,7,A000041-7,rep,1843-12-04,1845-03-03,MA,8,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,8,A000041-8,rep,1845-12-01,1847-03-03,MA,8,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000041,9,A000041-9,rep,1847-12-06,1849-03-03,MA,8,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000042,0,A000042-0,rep,1823-12-01,1825-03-03,NY,29,NULL,,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000042,1,A000042-1,rep,1825-12-05,1827-03-03,NY,29,NULL,Adams,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000043,0,A000043-0,sen,1830-01-01,1831-03-03,MS,NULL,2,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000044,0,A000044-0,rep,1893-08-07,1895-03-03,PA,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000044,1,A000044-1,rep,1895-12-02,1897-03-03,PA,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000044,2,A000044-2,rep,1897-03-15,1899-03-03,PA,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000044,3,A000044-3,rep,1899-12-04,1901-03-03,PA,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000044,4,A000044-4,rep,1901-12-02,1903-03-03,PA,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000044,5,A000044-5,rep,1903-11-09,1905-03-03,PA,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000044,6,A000044-6,rep,1905-12-04,1907-03-03,PA,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000046,0,A000046-0,rep,1945-01-03,1947-01-03,NH,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000047,0,A000047-0,rep,1893-08-07,1895-03-03,KY,11,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000048,0,A000048-0,rep,1845-12-01,1847-03-03,MS,-1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000048,1,A000048-1,sen,1852-01-01,1857-03-03,MS,NULL,1,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000050,0,A000050-0,rep,1933-03-09,1935-01-03,DE,0,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,0,A000051-0,rep,1897-03-15,1899-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,1,A000051-1,rep,1899-12-04,1901-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,2,A000051-2,rep,1901-12-02,1903-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,3,A000051-3,rep,1903-11-09,1905-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,4,A000051-4,rep,1905-12-04,1907-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,5,A000051-5,rep,1907-12-02,1909-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,6,A000051-6,rep,1909-03-15,1911-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,7,A000051-7,rep,1911-04-04,1913-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,8,A000051-8,rep,1913-04-07,1915-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,9,A000051-9,rep,1915-12-06,1917-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000051,10,A000051-10,rep,1917-04-02,1919-03-03,GA,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,0,A000052-0,rep,1961-01-03,1963-01-03,NY,5,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,1,A000052-1,rep,1963-01-09,1965-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,2,A000052-2,rep,1965-01-04,1967-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,3,A000052-3,rep,1967-01-10,1969-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,4,A000052-4,rep,1969-01-03,1971-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,5,A000052-5,rep,1971-01-21,1973-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,6,A000052-6,rep,1973-01-03,1975-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,7,A000052-7,rep,1975-01-14,1977-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,8,A000052-8,rep,1977-01-04,1979-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,9,A000052-9,rep,1979-01-15,1981-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,10,A000052-10,rep,1981-01-05,1983-01-03,NY,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,11,A000052-11,rep,1983-01-03,1985-01-03,NY,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000052,12,A000052-12,rep,1985-01-03,1987-01-03,NY,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000053,0,A000053-0,rep,1825-12-05,1827-03-03,PA,7,NULL,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000053,1,A000053-1,rep,1827-12-03,1829-03-03,PA,7,NULL,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000054,0,A000054-0,rep,1949-01-03,1951-01-03,NJ,11,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000054,1,A000054-1,rep,1951-01-03,1953-01-03,NJ,11,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000054,2,A000054-2,rep,1953-01-03,1955-01-03,NJ,11,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000054,3,A000054-3,rep,1955-01-05,1957-01-03,NJ,11,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000054,4,A000054-4,rep,1957-01-03,1959-01-03,NJ,11,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000054,5,A000054-5,rep,1959-01-07,1961-01-03,NJ,11,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000054,6,A000054-6,rep,1961-01-03,1963-01-03,NJ,11,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,0,A000055-0,rep,1997-01-07,1999-01-03,AL,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,1,A000055-1,rep,1999-01-06,2001-01-03,AL,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,2,A000055-2,rep,2001-01-03,2003-01-03,AL,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,3,A000055-3,rep,2003-01-07,2005-01-03,AL,4,NULL,Republican,"Not Given",http://www.house.gov/aderholt,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,4,A000055-4,rep,2005-01-04,2007-01-03,AL,4,NULL,Republican,"Not Given",http://www.house.gov/aderholt,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,5,A000055-5,rep,2007-01-04,2009-01-03,AL,4,NULL,Republican,"Not Given",http://aderholt.house.gov,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,6,A000055-6,rep,2009-01-06,2011-01-03,AL,4,NULL,Republican,"Not Given",http://aderholt.house.gov,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000055,7,A000055-7,rep,2011-01-05,2013-01-03,AL,4,NULL,Republican,"Not Given",http://aderholt.house.gov,"2264 Rayburn HOB; Washington DC 20515-0104",202-225-4876,202-225-5587,http://aderholt.house.gov/?sectionid=195&amp;sectiontree=195,"2264 Rayburn House Office Building","Not Given","Not Given","Not Given"
A000055,8,A000055-8,rep,2013-01-03,2015-01-03,AL,4,NULL,Republican,"Not Given",http://aderholt.house.gov,"2369 Rayburn HOB; Washington DC 20515-0104",202-225-4876,202-225-5587,http://aderholt.house.gov/email-me2/,"2369 Rayburn House Office Building","Not Given",http://aderholt.house.gov/common/rss//index.cfm?rss=20,"Not Given"
A000055,9,A000055-9,rep,2015-01-06,2017-01-03,AL,4,NULL,Republican,"Not Given",https://aderholt.house.gov,"235 Cannon HOB; Washington DC 20515-0104",202-225-4876,202-225-5587,http://aderholt.house.gov/email-me2/,"235 Cannon House Office Building","Not Given",http://aderholt.house.gov/common/rss//index.cfm?rss=20,"Not Given"
A000055,10,A000055-10,rep,2017-01-03,2019-01-03,AL,4,NULL,Republican,"Not Given",https://aderholt.house.gov,"235 Cannon House Office Building; Washington DC 20515-0104",202-225-4876,202-225-5587,"Not Given","235 Cannon House Office Building","Not Given",http://aderholt.house.gov/common/rss//index.cfm?rss=20,"Not Given"
A000055,11,A000055-11,rep,2019-01-03,2021-01-03,AL,4,NULL,Republican,"Not Given",https://aderholt.house.gov,"1203 Longworth House Office Building; Washington DC 20515-0104",202-225-4876,"Not Given","Not Given","1203 Longworth House Office Building","Not Given",http://aderholt.house.gov/common/rss//index.cfm?rss=20,"Not Given"
A000056,0,A000056-0,rep,1815-12-04,1817-03-03,NY,12,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000057,0,A000057-0,rep,1925-12-07,1927-03-04,IL,19,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
A000057,1,A000057-1,rep,1927-12-05,1929-03-03,IL,19,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
